ação,timestamp,preço,btc,score_entrada,lucro_%,capital_atual,tempo_espera_h,alvo_atingido
compra,2024-03-04 02:20:00,63430.11,0.031120791930758496,2.0,,,,
compra,2024-03-04 02:25:00,63540.56,0.031066695909748417,2.0,,,,
compra,2024-03-04 02:30:00,63715.99,0.03098115960303095,3.0,,,,
compra,2024-03-04 02:35:00,63866.13,0.030908327394428378,2.0,,,,
venda,2024-03-04 02:35:00,63866.13,,,0.57,1973.76,1.33,0%
venda,2024-03-04 02:35:00,63866.13,,,0.56,1984.99,0.67,0%
venda,2024-03-04 02:35:00,63866.13,,,0.69,1987.56,0.25,0%
venda,2024-03-04 02:35:00,63866.13,,,0.51,1984.11,0.17,0%
compra,2024-03-04 02:40:00,63848.0,0.031075517473412802,2.0,,,,
compra,2024-03-04 03:10:00,63576.03,0.03120845450152299,2.0,,,,
compra,2024-03-04 03:15:00,63644.51,0.03117487493646287,2.0,,,,
compra,2024-03-04 03:20:00,63687.74,0.031153714037308607,2.0,,,,
compra,2024-03-04 03:25:00,63741.1,0.03112763412684219,2.0,,,,
venda,2024-03-04 07:40:00,64123.15,,,0.64,1986.61,5.17,0%
venda,2024-03-04 07:40:00,64123.15,,,0.86,2001.18,4.5,0%
venda,2024-03-04 07:40:00,64123.15,,,0.75,1999.03,4.42,0%
venda,2024-03-04 07:40:00,64123.15,,,0.68,1997.67,4.33,0%
venda,2024-03-04 07:40:00,64123.15,,,0.6,1996.0,4.25,0%
compra,2024-03-04 07:45:00,64051.11,0.031162644211171684,2.0,,,,
compra,2024-03-04 07:50:00,63921.12,0.0312260165694941,2.0,,,,
compra,2024-03-04 07:55:00,64066.62,0.031155099992174095,2.0,,,,
compra,2024-03-04 08:00:00,64135.76,0.031121513992515577,3.0,,,,
compra,2024-03-04 08:05:00,64723.06,0.030839115954354148,3.0,,,,
venda,2024-03-04 08:05:00,64723.06,,,1.3,2029.59,7.5,0%
venda,2024-03-04 08:05:00,64723.06,,,0.9,2021.45,7.42,0%
venda,2024-03-04 08:05:00,64723.06,,,1.42,1990.45,6.67,0%
venda,2024-03-04 08:05:00,64723.06,,,1.34,2000.48,5.5,0%
venda,2024-03-04 08:05:00,64723.06,,,1.37,2011.3,5.42,0%
venda,2024-03-04 08:05:00,64723.06,,,1.05,2016.94,0.33,0%
venda,2024-03-04 08:05:00,64723.06,,,1.25,2021.04,0.25,0%
venda,2024-03-04 08:05:00,64723.06,,,1.02,2016.45,0.17,0%
venda,2024-03-04 08:05:00,64723.06,,,0.92,2014.28,0.08,0%
compra,2024-03-04 08:10:00,64793.99,0.031087445261951382,3.0,,,,
compra,2024-03-04 08:15:00,64669.99,0.031147053176108812,2.0,,,,
compra,2024-03-04 08:20:00,64764.65,0.03110152864916934,3.0,,,,
compra,2024-03-04 08:25:00,64894.05,0.031039511595106564,3.0,,,,
compra,2024-03-04 08:30:00,64949.18,0.03101316471475737,2.0,,,,
compra,2024-03-04 08:35:00,65138.03,0.030923250479457626,3.0,,,,
venda,2024-03-04 08:35:00,65138.03,,,0.64,2008.8,0.5,0%
venda,2024-03-04 08:35:00,65138.03,,,0.53,2024.97,0.42,0%
venda,2024-03-04 08:35:00,65138.03,,,0.72,2028.86,0.33,0%
venda,2024-03-04 08:35:00,65138.03,,,0.58,2025.89,0.25,0%
compra,2024-03-04 08:40:00,65456.7,0.030950113681188513,3.0,,,,
venda,2024-03-04 08:40:00,65456.7,,,0.87,2031.74,0.25,0%
venda,2024-03-04 08:40:00,65456.7,,,0.78,2030.02,0.17,0%
compra,2024-03-04 08:45:00,65177.99,0.03114578124892251,2.0,,,,
compra,2024-03-04 08:50:00,65225.59,0.03112305183877154,2.0,,,,
compra,2024-03-04 08:55:00,65241.08,0.031115662383033184,2.0,,,,
compra,2024-03-04 09:05:00,64973.99,0.03124357021608891,2.0,,,,
compra,2024-03-04 09:10:00,65051.1,0.031206534843906692,2.0,,,,
compra,2024-03-04 09:20:00,65050.0,0.031207062548569694,2.0,,,,
compra,2024-03-04 09:25:00,65167.04,0.031151014666071355,2.0,,,,
compra,2024-03-04 09:30:00,65492.15,0.0309963777152599,2.0,,,,
venda,2024-03-04 09:30:00,65492.15,,,0.54,2025.23,0.92,0%
venda,2024-03-04 09:30:00,65492.15,,,0.8,2046.21,0.42,0%
venda,2024-03-04 09:30:00,65492.15,,,0.68,2043.78,0.33,0%
venda,2024-03-04 09:30:00,65492.15,,,0.68,2043.82,0.17,0%
compra,2024-03-04 09:45:00,65386.12,0.031257667858106714,2.0,,,,
compra,2024-03-04 09:50:00,65432.65,0.03123544012798364,2.0,,,,
compra,2024-03-04 10:10:00,65041.73,0.031423174344998334,2.0,,,,
compra,2024-03-04 10:15:00,65051.1,0.03141864813185801,2.0,,,,
venda,2024-03-04 13:10:00,65367.34,,,0.5,2054.05,3.0,0%
compra,2024-03-04 13:25:00,65226.43,0.03149105847566367,2.0,,,,
venda,2024-03-04 13:30:00,65412.84,,,0.56,2055.18,3.25,0%
compra,2024-03-04 13:35:00,65440.01,0.031405603441465355,3.0,,,,
venda,2024-03-04 13:40:00,65579.32,,,0.62,2042.52,4.92,0%
venda,2024-03-04 13:40:00,65579.32,,,0.54,2041.03,4.83,0%
venda,2024-03-04 13:40:00,65579.32,,,0.52,2040.54,4.75,0%
venda,2024-03-04 13:40:00,65579.32,,,0.63,2042.86,4.25,0%
venda,2024-03-04 13:40:00,65579.32,,,0.54,2065.16,0.25,0%
compra,2024-03-04 13:45:00,65366.43,0.03159362077620363,2.0,,,,
compra,2024-03-04 13:50:00,65369.05,0.03159235449978637,2.0,,,,
compra,2024-03-04 13:55:00,65111.21,0.03171746003359883,2.0,,,,
compra,2024-03-04 14:00:00,64844.23,0.03184804879191657,2.0,,,,
compra,2024-03-04 14:05:00,65005.0,0.03176928237695962,3.0,,,,
venda,2024-03-04 14:10:00,65224.9,,,0.59,2077.29,0.17,0%
compra,2024-03-04 14:15:00,65132.6,0.031893180951595344,2.0,,,,
venda,2024-03-04 14:25:00,65331.1,,,0.5,2075.52,0.33,0%
compra,2024-03-04 14:30:00,65564.75,0.031656067687246374,3.0,,,,
venda,2024-03-04 14:30:00,65564.75,,,0.7,2079.55,0.58,0%
venda,2024-03-04 14:30:00,65564.75,,,0.66,2091.07,0.25,0%
compra,2024-03-04 14:35:00,65901.1,0.031730402615375325,3.0,,,,
venda,2024-03-04 14:35:00,65901.1,,,0.68,2039.65,5.92,0%
venda,2024-03-04 14:35:00,65901.1,,,0.62,2042.7,5.08,0%
venda,2024-03-04 14:35:00,65901.1,,,0.79,2059.91,4.83,0%
venda,2024-03-04 14:35:00,65901.1,,,0.72,2058.45,4.75,0%
venda,2024-03-04 14:35:00,65901.1,,,0.7,2069.66,1.0,0%
venda,2024-03-04 14:35:00,65901.1,,,0.82,2082.05,0.83,0%
venda,2024-03-04 14:35:00,65901.1,,,0.81,2081.97,0.75,0%
venda,2024-03-04 14:35:00,65901.1,,,0.51,2086.17,0.08,0%
compra,2024-03-04 14:40:00,66125.0,0.031548879883009334,3.0,,,,
compra,2024-03-04 14:45:00,66036.76,0.03159103629953972,2.0,,,,
compra,2024-03-04 14:50:00,66177.04,0.03152407061820826,3.0,,,,
compra,2024-03-04 14:55:00,66169.41,0.03152770566133191,2.0,,,,
compra,2024-03-04 15:05:00,66131.21,0.03154591730990545,2.0,,,,
compra,2024-03-04 15:10:00,66303.17,0.031464101675138495,2.0,,,,
venda,2024-03-04 15:10:00,66303.17,,,0.61,2103.83,0.58,0%
compra,2024-03-04 15:15:00,66390.0,0.03168890312962306,2.0,,,,
venda,2024-03-04 15:15:00,66390.0,,,0.53,2097.33,0.5,0%
compra,2024-03-04 15:40:00,66402.71,0.03158498952718108,2.0,,,,
compra,2024-03-04 15:50:00,66344.28,0.03161280670958284,2.0,,,,
compra,2024-03-04 15:55:00,66451.65,0.0315617279620061,2.0,,,,
compra,2024-03-04 16:05:00,66547.08,0.031516467738726364,2.0,,,,
venda,2024-03-04 16:05:00,66547.08,,,0.64,2099.49,1.42,0%
venda,2024-03-04 16:05:00,66547.08,,,0.56,2097.83,1.25,0%
venda,2024-03-04 16:05:00,66547.08,,,0.57,2098.08,1.17,0%
venda,2024-03-04 16:05:00,66547.08,,,0.63,2099.29,1.0,0%
compra,2024-03-04 16:10:00,66758.65,0.031445942703989115,3.0,,,,
venda,2024-03-04 16:10:00,66758.65,,,0.69,2100.5,1.0,0%
venda,2024-03-04 16:10:00,66758.65,,,0.56,2115.51,0.92,0%
venda,2024-03-04 16:10:00,66758.65,,,0.54,2108.57,0.5,0%
venda,2024-03-04 16:10:00,66758.65,,,0.62,2110.43,0.33,0%
compra,2024-03-04 16:25:00,66344.95,0.03180993125539611,2.0,,,,
compra,2024-03-04 16:40:00,66399.38,0.031783855491462294,2.0,,,,
compra,2024-03-04 16:45:00,66461.08,0.03175434853966701,2.0,,,,
compra,2024-03-04 16:55:00,66539.82,0.031716771981689935,2.0,,,,
compra,2024-03-04 17:10:00,66574.4,0.03170029769164562,2.0,,,,
compra,2024-03-04 17:15:00,66946.11,0.031524285707454726,3.0,,,,
venda,2024-03-04 17:15:00,66946.11,,,0.74,2112.93,1.33,0%
venda,2024-03-04 17:15:00,66946.11,,,0.6,2109.9,1.17,0%
venda,2024-03-04 17:15:00,66946.11,,,0.91,2129.55,0.83,0%
venda,2024-03-04 17:15:00,66946.11,,,0.82,2127.81,0.58,0%
venda,2024-03-04 17:15:00,66946.11,,,0.73,2125.83,0.5,0%
venda,2024-03-04 17:15:00,66946.11,,,0.61,2123.31,0.33,0%
venda,2024-03-04 17:15:00,66946.11,,,0.56,2122.21,0.08,0%
compra,2024-03-04 17:20:00,66874.22,0.03173437561286926,2.0,,,,
compra,2024-03-04 17:25:00,67314.43,0.03152684522913815,3.0,,,,
venda,2024-03-04 17:25:00,67314.43,,,0.83,2116.77,1.25,0%
venda,2024-03-04 17:25:00,67314.43,,,0.55,2122.04,0.17,0%
venda,2024-03-04 17:25:00,67314.43,,,0.66,2136.18,0.08,0%
compra,2024-03-04 17:30:00,67395.51,0.03169619765153783,3.0,,,,
compra,2024-03-04 17:35:00,67088.43,0.031841278828349306,2.0,,,,
compra,2024-03-04 17:40:00,67261.11,0.03175953245175696,3.0,,,,
compra,2024-03-04 17:45:00,66965.86,0.03189955905570681,2.0,,,,
compra,2024-03-04 17:50:00,67156.79,0.03180886706744314,2.0,,,,
compra,2024-03-04 18:00:00,67007.68,0.0318796502995805,2.0,,,,
compra,2024-03-04 18:10:00,66691.09,0.03203098653487586,2.0,,,,
compra,2024-03-04 18:25:00,66137.65,0.03229902190032749,2.0,,,,
compra,2024-03-04 18:30:00,66448.61,0.03214787195377291,2.0,,,,
venda,2024-03-04 18:45:00,66600.0,,,0.7,2151.11,0.33,0%
compra,2024-03-04 18:55:00,66617.57,0.032290503219523176,2.0,,,,
venda,2024-03-04 19:20:00,66804.21,,,0.54,2147.61,0.83,0%
compra,2024-03-04 19:25:00,67056.0,0.032027159225914995,2.0,,,,
venda,2024-03-04 19:25:00,67056.0,,,0.55,2147.87,1.25,0%
venda,2024-03-04 19:25:00,67056.0,,,0.66,2165.27,0.5,0%
compra,2024-03-04 19:30:00,67127.01,0.03225634485862466,2.0,,,,
compra,2024-03-04 19:35:00,67195.23,0.032223596583988864,2.0,,,,
venda,2024-03-04 19:55:00,67405.26,,,0.66,2150.2,2.17,0%
venda,2024-03-04 19:55:00,67405.26,,,0.59,2148.86,1.92,0%
venda,2024-03-04 19:55:00,67405.26,,,0.52,2158.8,0.5,0%
compra,2024-03-04 20:05:00,67225.96,0.03211257964459264,2.0,,,,
compra,2024-03-04 20:10:00,67337.92,0.03205918737442735,2.0,,,,
compra,2024-03-04 20:20:00,67329.57,0.032063163253295675,2.0,,,,
venda,2024-03-04 20:35:00,67704.0,,,0.58,2134.49,3.17,0%
venda,2024-03-04 20:35:00,67704.0,,,0.92,2155.78,3.0,0%
venda,2024-03-04 20:35:00,67704.0,,,0.66,2150.25,2.92,0%
venda,2024-03-04 20:35:00,67704.0,,,0.81,2153.59,2.75,0%
venda,2024-03-04 20:35:00,67704.0,,,0.86,2183.88,1.08,0%
venda,2024-03-04 20:35:00,67704.0,,,0.76,2181.67,1.0,0%
venda,2024-03-04 20:35:00,67704.0,,,0.71,2174.15,0.5,0%
venda,2024-03-04 20:35:00,67704.0,,,0.54,2170.54,0.42,0%
venda,2024-03-04 20:35:00,67704.0,,,0.56,2170.8,0.25,0%
compra,2024-03-04 20:40:00,67474.04,0.0321724385393424,2.0,,,,
compra,2024-03-04 20:45:00,67223.41,0.0322923875016327,2.0,,,,
compra,2024-03-04 20:50:00,67345.73,0.032233734861900384,2.0,,,,
compra,2024-03-04 20:55:00,67427.16,0.032194807031782596,3.0,,,,
compra,2024-03-04 21:00:00,67425.7,0.03219550416089311,2.0,,,,
compra,2024-03-04 21:10:00,67168.02,0.03231901736721032,2.0,,,,
compra,2024-03-04 21:25:00,66966.68,0.03241618674990504,2.0,,,,
compra,2024-03-04 21:30:00,67137.76,0.032333584035289985,2.0,,,,
compra,2024-03-04 21:35:00,67168.1,0.03231897887391679,2.0,,,,
venda,2024-03-04 21:55:00,67404.86,,,0.65,2185.01,0.5,0%
compra,2024-03-04 22:00:00,67619.1,0.03231348139225757,2.0,,,,
venda,2024-03-04 22:00:00,67619.1,,,0.59,2183.58,1.25,0%
venda,2024-03-04 22:00:00,67619.1,,,0.67,2185.38,0.83,0%
venda,2024-03-04 22:00:00,67619.1,,,0.72,2186.37,0.5,0%
venda,2024-03-04 22:00:00,67619.1,,,0.67,2185.38,0.42,0%
compra,2024-03-04 22:05:00,67700.0,0.03228035841024028,2.0,,,,
venda,2024-03-04 22:05:00,67700.0,,,0.53,2182.22,1.25,0%
compra,2024-03-04 22:10:00,67572.63,0.03229449334960998,2.0,,,,
compra,2024-03-04 22:15:00,67588.36,0.032286977375255974,2.0,,,,
compra,2024-03-04 22:25:00,67369.0,0.03239210690600507,2.0,,,,
compra,2024-03-04 22:35:00,67529.26,0.03231523416887222,2.0,,,,
venda,2024-03-04 22:40:00,67762.15,,,0.54,2147.8,5.17,0%
venda,2024-03-04 22:40:00,67762.15,,,0.58,2194.96,0.25,0%
compra,2024-03-04 22:45:00,67778.44,0.032384321725031605,2.0,,,,
venda,2024-03-04 22:45:00,67778.44,,,0.52,2182.11,1.83,0%
venda,2024-03-04 22:45:00,67778.44,,,0.52,2182.16,1.75,0%
compra,2024-03-04 22:55:00,67929.11,0.03212409299987655,2.0,,,,
venda,2024-03-04 22:55:00,67929.11,,,0.67,2185.45,2.25,0%
venda,2024-03-04 22:55:00,67929.11,,,0.53,2193.74,0.75,0%
venda,2024-03-04 22:55:00,67929.11,,,0.5,2193.23,0.67,0%
venda,2024-03-04 22:55:00,67929.11,,,0.59,2195.15,0.33,0%
compra,2024-03-04 23:00:00,68147.15,0.03221184006276242,3.0,,,,
venda,2024-03-04 23:00:00,68147.15,,,0.78,2202.07,1.0,0%
venda,2024-03-04 23:00:00,68147.15,,,0.66,2199.81,0.92,0%
venda,2024-03-04 23:00:00,68147.15,,,0.54,2206.9,0.25,0%
compra,2024-03-04 23:05:00,68274.01,0.032324148387416936,3.0,,,,
venda,2024-03-04 23:05:00,68274.01,,,0.51,2193.24,0.17,0%
compra,2024-03-04 23:10:00,68368.01,0.03207992519768385,3.0,,,,
compra,2024-03-04 23:15:00,68309.73,0.032107294915592575,2.0,,,,
compra,2024-03-04 23:20:00,68144.54,0.03218512659582854,2.0,,,,
compra,2024-03-04 23:25:00,67921.96,0.032290597131097235,2.0,,,,
compra,2024-03-04 23:30:00,67680.0,0.03240603792426864,2.0,,,,
compra,2024-03-04 23:35:00,67906.04,0.03229816739003632,3.0,,,,
compra,2024-03-04 23:45:00,67851.1,0.032324319675207935,2.0,,,,
compra,2024-03-04 23:50:00,68201.23,0.032158373781741204,3.0,,,,
venda,2024-03-04 23:50:00,68201.23,,,0.77,2210.13,0.33,0%
venda,2024-03-04 23:50:00,68201.23,,,0.52,2204.56,0.08,0%
compra,2024-03-04 23:55:00,68245.71,0.03230325189323082,2.0,,,,
venda,2024-03-04 23:55:00,68245.71,,,0.5,2204.21,0.33,0%
compra,2024-03-05 00:00:00,68272.85,0.03228532813895825,2.0,,,,
venda,2024-03-05 00:00:00,68272.85,,,0.52,2204.57,0.58,0%
compra,2024-03-05 00:10:00,68236.34,0.03230787428431584,2.0,,,,
compra,2024-03-05 00:15:00,68305.43,0.032275195315245545,2.0,,,,
venda,2024-03-05 01:45:00,68569.33,,,0.62,2208.74,2.75,0%
venda,2024-03-05 01:45:00,68569.33,,,0.62,2206.91,2.42,0%
venda,2024-03-05 01:45:00,68569.33,,,0.54,2205.08,1.92,0%
compra,2024-03-05 01:50:00,68656.28,0.032117646690201694,3.0,,,,
venda,2024-03-05 01:50:00,68656.28,,,0.56,2219.26,2.75,0%
venda,2024-03-05 01:50:00,68656.28,,,0.51,2204.37,2.58,0%
venda,2024-03-05 01:50:00,68656.28,,,0.6,2217.82,1.92,0%
venda,2024-03-05 01:50:00,68656.28,,,0.56,2216.59,1.83,0%
venda,2024-03-05 01:50:00,68656.28,,,0.62,2218.14,1.67,0%
venda,2024-03-05 01:50:00,68656.28,,,0.51,2215.89,1.58,0%
compra,2024-03-05 02:10:00,68125.21,0.032526796565004144,2.0,,,,
compra,2024-03-05 02:15:00,67960.72,0.032605523405552304,2.0,,,,
compra,2024-03-05 02:20:00,68268.92,0.032458325788926885,3.0,,,,
compra,2024-03-05 02:40:00,68179.99,0.0325006625348315,2.0,,,,
compra,2024-03-05 02:45:00,68228.6,0.03247750718347125,2.0,,,,
compra,2024-03-05 03:05:00,67964.83,0.03260355166956478,2.0,,,,
compra,2024-03-05 03:10:00,67642.45,0.03275893830897885,2.0,,,,
compra,2024-03-05 03:15:00,67845.32,0.032660983051125504,2.0,,,,
venda,2024-03-05 03:20:00,68011.52,,,0.55,2227.99,0.17,0%
compra,2024-03-05 03:30:00,68005.05,0.03276205499414943,2.0,,,,
venda,2024-03-05 03:45:00,68200.01,,,0.52,2227.48,0.5,0%
compra,2024-03-05 04:00:00,68368.61,0.032580439630066925,3.0,,,,
venda,2024-03-05 04:00:00,68368.61,,,0.6,2229.19,1.75,0%
venda,2024-03-05 04:00:00,68368.61,,,0.59,2229.06,0.92,0%
venda,2024-03-05 04:00:00,68368.61,,,0.53,2239.9,0.5,0%
compra,2024-03-05 04:05:00,68112.55,0.032885219547551144,2.0,,,,
compra,2024-03-05 04:10:00,67793.52,0.03303997433225999,2.0,,,,
compra,2024-03-05 04:15:00,67776.64,0.03304820304892002,2.0,,,,
venda,2024-03-05 14:40:00,68360.96,,,0.84,2258.64,10.5,0%
venda,2024-03-05 14:40:00,68360.96,,,0.86,2259.21,10.42,0%
compra,2024-03-05 14:45:00,68519.88,0.032971553463011026,3.0,,,,
venda,2024-03-05 14:45:00,68519.88,,,0.58,2228.73,12.58,0%
venda,2024-03-05 14:45:00,68519.88,,,0.6,2253.29,10.67,0%
compra,2024-03-05 14:50:00,68731.0,0.032784206503206105,3.0,,,,
venda,2024-03-05 14:50:00,68731.0,,,0.53,2204.89,15.67,0%
venda,2024-03-05 14:50:00,68731.0,,,0.68,2230.89,12.5,0%
venda,2024-03-05 14:50:00,68731.0,,,0.81,2233.8,12.17,0%
venda,2024-03-05 14:50:00,68731.0,,,0.74,2232.21,12.08,0%
venda,2024-03-05 14:50:00,68731.0,,,0.53,2239.29,10.83,0%
compra,2024-03-05 14:55:00,68710.41,0.03259020279771478,2.0,,,,
compra,2024-03-05 15:00:00,68549.95,0.03266648912528936,2.0,,,,
compra,2024-03-05 15:05:00,67862.7,0.032997304796510155,2.0,,,,
compra,2024-03-05 15:10:00,68317.14,0.03277780943719438,3.0,,,,
venda,2024-03-05 15:10:00,68317.14,,,0.67,2254.28,0.08,0%
compra,2024-03-05 15:20:00,67512.97,0.03339034694231132,2.0,,,,
compra,2024-03-05 15:25:00,67170.01,0.0335608330474546,2.0,,,,
compra,2024-03-05 15:30:00,66990.88,0.033650572904936546,2.0,,,,
compra,2024-03-05 15:35:00,67000.0,0.033645992409042626,3.0,,,,
venda,2024-03-06 08:15:00,67535.77,,,0.54,2266.56,16.83,0%
venda,2024-03-06 08:15:00,67535.77,,,0.81,2272.62,16.75,0%
venda,2024-03-06 08:15:00,67535.77,,,0.8,2272.31,16.67,0%
compra,2024-03-06 08:20:00,67419.59,0.03370397246199285,2.0,,,,
compra,2024-03-06 08:25:00,67325.48,0.03375108509822505,2.0,,,,
compra,2024-03-06 08:30:00,67551.36,0.03363822733929929,3.0,,,,
venda,2024-03-07 14:35:00,67848.48,,,0.64,2286.76,30.25,0%
venda,2024-03-07 14:35:00,67848.48,,,0.78,2289.96,30.17,0%
compra,2024-03-07 14:40:00,67196.02,0.034078801427007435,2.0,,,,
compra,2024-03-07 14:45:00,66979.42,0.03418900644802867,2.0,,,,
venda,2024-03-07 15:45:00,67380.0,,,0.6,2303.66,1.0,0%
compra,2024-03-07 15:50:00,67490.0,0.03413328277475436,2.0,,,,
venda,2024-03-07 17:05:00,67664.65,,,0.7,2305.93,2.42,0%
compra,2024-03-07 17:10:00,67855.45,0.033982976621302466,3.0,,,,
venda,2024-03-07 17:10:00,67855.45,,,0.51,2265.72,49.83,0%
venda,2024-03-07 17:10:00,67855.45,,,0.54,2316.13,1.33,0%
compra,2024-03-07 17:15:00,67648.15,0.034237880306530265,2.0,,,,
compra,2024-03-07 17:20:00,67841.24,0.03414043231901724,2.0,,,,
venda,2024-03-08 14:05:00,67897.42,,,0.51,2283.95,53.58,0%
compra,2024-03-08 14:10:00,67752.77,0.03371004388030019,2.0,,,,
venda,2024-03-08 14:30:00,68306.0,,,0.66,2321.24,21.33,0%
venda,2024-03-08 14:30:00,68306.0,,,0.97,2338.65,21.25,0%
venda,2024-03-08 14:30:00,68306.0,,,0.69,2332.0,21.17,0%
venda,2024-03-08 14:30:00,68306.0,,,0.82,2302.6,0.33,0%
compra,2024-03-08 14:35:00,68382.32,0.03367242084339614,3.0,,,,
compra,2024-03-08 14:40:00,68347.59,0.03368953107619135,2.0,,,,
compra,2024-03-08 14:45:00,68475.99,0.03362635950627051,3.0,,,,
compra,2024-03-08 14:50:00,68436.0,0.0336460087861328,2.0,,,,
venda,2024-03-08 15:05:00,68702.79,,,0.56,2251.93,71.92,0%
venda,2024-03-08 15:05:00,68702.79,,,0.52,2314.56,0.42,0%
compra,2024-03-08 15:10:00,68791.91,0.03364588624921226,3.0,,,,
venda,2024-03-08 15:10:00,68791.91,,,0.6,2316.39,0.58,0%
venda,2024-03-08 15:10:00,68791.91,,,0.52,2314.57,0.33,0%
compra,2024-03-08 15:15:00,68806.79,0.033638732576753795,3.0,,,,
compra,2024-03-08 15:20:00,68809.76,0.03363728064557786,3.0,,,,
compra,2024-03-08 15:25:00,69510.79,0.0332980420489374,3.0,,,,
venda,2024-03-08 15:25:00,69510.79,,,1.24,2232.52,85.58,0%
venda,2024-03-08 15:25:00,69510.79,,,1.45,2291.88,72.67,0%
venda,2024-03-08 15:25:00,69510.79,,,1.13,2278.86,72.58,0%
venda,2024-03-08 15:25:00,69510.79,,,1.16,2265.37,72.5,0%
venda,2024-03-08 15:25:00,69510.79,,,1.4,2270.67,72.42,0%
venda,2024-03-08 15:25:00,69510.79,,,1.51,2337.39,0.67,0%
venda,2024-03-08 15:25:00,69510.79,,,1.05,2338.75,0.25,0%
venda,2024-03-08 15:25:00,69510.79,,,1.02,2338.25,0.17,0%
venda,2024-03-08 15:25:00,69510.79,,,1.02,2338.15,0.08,0%
compra,2024-03-08 15:30:00,68411.86,0.03417761117919944,2.0,,,,
compra,2024-03-08 15:35:00,67955.28,0.03440724475163412,2.0,,,,
compra,2024-03-08 15:40:00,68223.99,0.03427172686800972,3.0,,,,
compra,2024-03-08 15:45:00,68238.58,0.034264399275685795,3.0,,,,
compra,2024-03-08 16:00:00,66680.85,0.0350648492202158,3.0,,,,
compra,2024-03-08 16:05:00,66916.01,0.03494162235802504,4.0,,,,
compra,2024-03-08 16:10:00,66410.57,0.035207557338023554,2.0,,,,
venda,2024-03-08 16:15:00,66984.0,,,0.86,2358.34,0.08,0%
venda,2024-03-08 16:20:00,67199.99,,,0.78,2356.36,0.33,0%
venda,2024-03-08 16:40:00,67284.76,,,0.55,2351.04,0.58,0%
compra,2024-03-08 17:25:00,68253.62,0.03444562609822525,2.0,,,,
compra,2024-03-08 17:30:00,68347.6,0.0343982623291871,2.0,,,,
venda,2024-03-08 17:30:00,68347.6,,,0.58,2351.65,1.92,0%
compra,2024-03-08 17:35:00,68374.53,0.03439369311038465,2.0,,,,
compra,2024-03-08 17:45:00,68624.0,0.03426866113002431,2.0,,,,
venda,2024-03-08 17:45:00,68624.0,,,0.59,2351.86,2.08,0%
venda,2024-03-08 17:45:00,68624.0,,,0.56,2351.36,2.0,0%
venda,2024-03-08 17:45:00,68624.0,,,0.54,2363.8,0.33,0%
compra,2024-03-08 17:50:00,68655.99,0.034429576288458,2.0,,,,
compra,2024-03-08 18:05:00,68400.54,0.03455815766022621,3.0,,,,
compra,2024-03-08 18:10:00,68716.85,0.03439908327236492,3.0,,,,
venda,2024-03-08 18:10:00,68716.85,,,0.54,2363.74,0.67,0%
venda,2024-03-08 18:10:00,68716.85,,,0.5,2363.43,0.58,0%
compra,2024-03-08 18:30:00,68498.77,0.034503192545097316,2.0,,,,
compra,2024-03-08 18:40:00,68427.58,0.03453908863081722,2.0,,,,
compra,2024-03-08 18:45:00,68611.75,0.034446377630833434,2.0,,,,
compra,2024-03-08 18:55:00,68578.01,0.03446332505729367,2.0,,,,
venda,2024-03-08 19:55:00,68863.99,,,0.66,2353.61,4.42,0%
venda,2024-03-08 19:55:00,68863.99,,,0.68,2379.81,1.83,0%
venda,2024-03-08 19:55:00,68863.99,,,0.53,2376.03,1.42,0%
venda,2024-03-08 19:55:00,68863.99,,,0.64,2378.5,1.25,0%
compra,2024-03-08 20:00:00,69334.8,0.03430455491443995,3.0,,,,
venda,2024-03-08 20:00:00,69334.8,,,1.04,2376.01,2.25,0%
venda,2024-03-08 20:00:00,69334.8,,,0.99,2387.17,2.17,0%
venda,2024-03-08 20:00:00,69334.8,,,0.9,2385.05,1.83,0%
venda,2024-03-08 20:00:00,69334.8,,,1.05,2388.33,1.25,0%
venda,2024-03-08 20:00:00,69334.8,,,1.1,2389.51,1.08,0%
compra,2024-03-08 20:05:00,69176.41,0.034542234125512515,2.0,,,,
compra,2024-03-08 20:10:00,69068.48,0.03459621161754892,2.0,,,,
compra,2024-03-08 20:15:00,69288.0,0.03448660302191498,3.0,,,,
compra,2024-03-08 20:20:00,69029.17,0.034615913101409816,2.0,,,,
compra,2024-03-08 20:25:00,69008.41,0.034626326706881747,2.0,,,,
compra,2024-03-08 20:30:00,69162.01,0.03454942605315325,3.0,,,,
compra,2024-03-08 20:40:00,69069.52,0.034595690692253905,2.0,,,,
compra,2024-03-08 20:45:00,69164.72,0.03454807234356541,2.0,,,,
venda,2024-03-10 04:10:00,69479.08,,,0.59,2403.71,32.0,0%
venda,2024-03-10 04:10:00,69479.08,,,0.65,2405.08,31.83,0%
venda,2024-03-10 04:10:00,69479.08,,,0.68,2405.81,31.75,0%
venda,2024-03-10 04:10:00,69479.08,,,0.59,2403.68,31.5,0%
compra,2024-03-10 04:15:00,69527.48,0.03457160767602054,3.0,,,,
venda,2024-03-10 04:15:00,69527.48,,,0.51,2401.63,32.17,0%
venda,2024-03-10 04:15:00,69527.48,,,0.53,2402.13,31.75,0%
venda,2024-03-10 04:15:00,69527.48,,,0.52,2402.04,31.5,0%
compra,2024-03-10 04:20:00,69490.16,0.034566626539725864,2.0,,,,
